CUX1	CUX1-1	RUNX1	chr_p	start_p	end_p	id_p	chr_g	start_g	end_g	symbol_g	score_g	strand_g	id_g	dist	Peak_ID	Gene_Name	Motif_Group
0.0	0.0	1.0	chr6	89062832	89063040	283813	chr6	88609896	89063618	RNGTT	0	-	32030	94214.0	chr6_89062832_89063040	RNGTT	GRN_CUX1
0.0	0.0	1.0	chr6	89062832	89063040	283813	chr6	88609896	89063618	RNGTT	0	-	32030	94214.0	chr6_89062832_89063040	RNGTT	GRN_RUNX1
0.0	0.0	1.0	chr6	125903378	125904006	287588	chr6	125886429	126039276	TRMT11	0	+	36673	77423.0	chr6_125903378_125904006	TRMT11	GRN_RUNX1
0.0	0.0	1.0	chr6	125904412	125905307	287589	chr6	125886429	126039276	TRMT11	0	+	36673	76122.0	chr6_125904412_125905307	TRMT11	GRN_RUNX1
0.0	0.0	1.0	chr6	125906400	125906735	287590	chr6	125886429	126039276	TRMT11	0	+	36673	74694.0	chr6_125906400_125906735	TRMT11	GRN_RUNX1
0.0	0.0	1.0	chr6	125923087	125923786	287594	chr6	125886429	126039276	TRMT11	0	+	36673	57643.0	chr6_125923087_125923786	TRMT11	GRN_RUNX1
0.0	1.0	0.0	chr6	125964665	125965691	287607	chr6	125886429	126039276	TRMT11	0	+	36673	15738.0	chr6_125964665_125965691	TRMT11	GRN_RUNX1
0.0	0.0	1.0	chr6	126015255	126016062	287619	chr6	125886429	126039276	TRMT11	0	+	36673	0.0	chr6_126015255_126016062	TRMT11	GRN_RUNX1
1.0	1.0	1.0	chr6	143441295	143442566	290224	chr6	143411720	143611720	FUCA2	0	-	7143	52245.0	chr6_143441295_143442566	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr6	143490400	143492369	290230	chr6	143411720	143611720	FUCA2	0	-	7143	2442.0	chr6_143490400_143492369	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr6	143510447	143512167	290233	chr6	143411720	143611720	FUCA2	0	-	7143	0.0	chr6_143510447_143512167	FUCA2	GRN_RUNX1
1.0	0.0	0.0	chr6	143542882	143543239	290241	chr6	143411720	143611720	FUCA2	0	-	7143	26162.0	chr6_143542882_143543239	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr6	143549646	143549927	290243	chr6	143411720	143611720	FUCA2	0	-	7143	32926.0	chr6_143549646_143549927	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr6	143554546	143555777	290245	chr6	143411720	143611720	FUCA2	0	-	7143	37826.0	chr6_143554546_143555777	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr6	143560552	143561917	290247	chr6	143411720	143611720	FUCA2	0	-	7143	43832.0	chr6_143560552_143561917	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr6	143566978	143567785	290248	chr6	143411720	143611720	FUCA2	0	-	7143	50258.0	chr6_143566978_143567785	FUCA2	GRN_RUNX1
0.0	1.0	0.0	chr6	143570158	143570756	290250	chr6	143411720	143611720	FUCA2	0	-	7143	53438.0	chr6_143570158_143570756	FUCA2	GRN_RUNX1
0.0	1.0	0.0	chr6	143592014	143592912	290258	chr6	143411720	143611720	FUCA2	0	-	7143	75294.0	chr6_143592014_143592912	FUCA2	GRN_RUNX1
0.0	0.0	1.0	chr7	56139701	56140412	302688	chr7	56006630	56206630	CHCHD2	0	-	3530	28071.0	chr7_56139701_56140412	CHCHD2	GRN_RUNX1
0.0	0.0	1.0	chr7	71851835	71852500	303754	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_71851835_71852500	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	71875567	71876071	303760	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_71875567_71876071	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	71900546	71900974	303765	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_71900546_71900974	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	71995506	71996517	303784	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_71995506_71996517	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72039270	72039705	303790	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_72039270_72039705	CALN1	GRN_RUNX1
0.0	1.0	0.0	chr7	72122417	72124251	303803	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_72122417_72124251	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72313853	72314145	303838	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_72313853_72314145	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72476220	72476937	303871	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_72476220_72476937	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72502947	72504877	303875	chr7	71779490	72604271	CALN1	0	-	2560	0.0	chr7_72502947_72504877	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72523561	72524060	303880	chr7	71779490	72604271	CALN1	0	-	2560	14290.0	chr7_72523561_72524060	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72536094	72536362	303882	chr7	71779490	72604271	CALN1	0	-	2560	26823.0	chr7_72536094_72536362	CALN1	GRN_RUNX1
1.0	1.0	0.0	chr7	72538127	72539195	303883	chr7	71779490	72604271	CALN1	0	-	2560	28856.0	chr7_72538127_72539195	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72564800	72565387	303890	chr7	71779490	72604271	CALN1	0	-	2560	55529.0	chr7_72564800_72565387	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	72586990	72587655	303893	chr7	71779490	72604271	CALN1	0	-	2560	77719.0	chr7_72586990_72587655	CALN1	GRN_RUNX1
0.0	0.0	1.0	chr7	96144111	96144485	306367	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96144111_96144485	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96177940	96178889	306372	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96177940_96178889	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96211648	96212528	306377	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96211648_96212528	SLC25A13	GRN_CUX1
1.0	1.0	0.0	chr7	96217040	96218024	306378	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96217040_96218024	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96218696	96219924	306379	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96218696_96219924	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96224209	96225706	306380	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96224209_96225706	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96241824	96242151	306386	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96241824_96242151	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96284640	96285852	306395	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96284640_96285852	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96320627	96322504	306404	chr7	96120219	96422147	SLC25A13	0	-	33279	0.0	chr7_96320627_96322504	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96408153	96409234	306422	chr7	96120219	96422147	SLC25A13	0	-	33279	81006.0	chr7_96408153_96409234	SLC25A13	GRN_CUX1
0.0	0.0	1.0	chr7	96414595	96415898	306424	chr7	96120219	96422147	SLC25A13	0	-	33279	87448.0	chr7_96414595_96415898	SLC25A13	GRN_CUX1
1.0	1.0	0.0	chr7	101814797	101817879	307466	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101814797_101817879	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	101855838	101857327	307474	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101855838_101857327	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	101881186	101881418	307478	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101881186_101881418	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	101901708	101903759	307482	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101901708_101903759	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	101910994	101913080	307483	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101910994_101913080	CUX1	GRN_CUX1
1.0	1.0	0.0	chr7	101923722	101924590	307487	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101923722_101924590	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	101941646	101942895	307492	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101941646_101942895	CUX1	GRN_CUX1
1.0	0.0	0.0	chr7	101952501	101953733	307495	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_101952501_101953733	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	102151019	102151447	307530	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_102151019_102151447	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	102164326	102165516	307532	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_102164326_102165516	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	102178161	102178401	307534	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_102178161_102178401	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	102252204	102253203	307544	chr7	101715990	102258233	CUX1	0	+	4500	0.0	chr7_102252204_102253203	CUX1	GRN_CUX1
0.0	0.0	1.0	chr7	107208142	107209195	308526	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107208142_107209195	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107232759	107233472	308530	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107232759_107233472	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107281355	107281833	308540	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107281355_107281833	COG5	GRN_RUNX1
1.0	0.0	0.0	chr7	107302278	107302966	308547	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107302278_107302966	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107308855	107309627	308550	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107308855_107309627	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107428239	107428564	308570	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107428239_107428564	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107451978	107452179	308574	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107451978_107452179	COG5	GRN_RUNX1
1.0	1.0	0.0	chr7	107462353	107465041	308575	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107462353_107465041	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107563138	107565356	308588	chr7	107201743	107664514	COG5	0	-	3961	0.0	chr7_107563138_107565356	COG5	GRN_RUNX1
0.0	1.0	0.0	chr7	107615978	107616475	308597	chr7	107201743	107664514	COG5	0	-	3961	46464.0	chr7_107615978_107616475	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107631241	107632115	308601	chr7	107201743	107664514	COG5	0	-	3961	61727.0	chr7_107631241_107632115	COG5	GRN_RUNX1
0.0	0.0	1.0	chr7	107642456	107643739	308603	chr7	107201743	107664514	COG5	0	-	3961	72942.0	chr7_107642456_107643739	COG5	GRN_RUNX1
1.0	0.0	0.0	chr7	110758390	110759533	308901	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_110758390_110759533	IMMP2L	GRN_CUX1
1.0	1.0	0.0	chr7	110844372	110845105	308916	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_110844372_110845105	IMMP2L	GRN_CUX1
1.0	1.0	0.0	chr7	110856705	110857110	308919	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_110856705_110857110	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	110866284	110866538	308921	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_110866284_110866538	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	110872400	110872809	308924	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_110872400_110872809	IMMP2L	GRN_CUX1
1.0	1.0	1.0	chr7	110993155	110995775	308944	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_110993155_110995775	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111050815	111051149	308961	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111050815_111051149	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111066624	111067572	308964	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111066624_111067572	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111098105	111098959	308972	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111098105_111098959	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111108627	111108852	308974	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111108627_111108852	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111173379	111174160	308985	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111173379_111174160	IMMP2L	GRN_CUX1
0.0	1.0	0.0	chr7	111190551	111191190	308987	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111190551_111191190	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111191809	111192008	308988	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111191809_111192008	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111198114	111198734	308990	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111198114_111198734	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111263318	111263818	309000	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111263318_111263818	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111274392	111275253	309002	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111274392_111275253	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111327806	111329915	309011	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111327806_111329915	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111356496	111358225	309012	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111356496_111358225	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111372344	111372871	309016	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111372344_111372871	IMMP2L	GRN_CUX1
0.0	0.0	1.0	chr7	111438338	111440809	309024	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111438338_111440809	IMMP2L	GRN_CUX1
1.0	1.0	0.0	chr7	111459291	111460204	309026	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111459291_111460204	IMMP2L	GRN_CUX1
0.0	1.0	0.0	chr7	111491324	111491628	309033	chr7	110662644	111662531	IMMP2L	0	-	9185	0.0	chr7_111491324_111491628	IMMP2L	GRN_CUX1
1.0	0.0	0.0	chr7	128658204	128659264	311075	chr7	128639358	128773400	CALU	0	+	2564	75094.0	chr7_128658204_128659264	CALU	GRN_RUNX1
0.0	0.0	1.0	chr7	128662217	128662765	311077	chr7	128639358	128773400	CALU	0	+	2564	71593.0	chr7_128662217_128662765	CALU	GRN_RUNX1
0.0	0.0	1.0	chr7	135420362	135421333	312625	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135420362_135421333	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135420362	135421333	312625	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135420362_135421333	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr7	135433390	135434345	312629	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135433390_135434345	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135433390	135434345	312629	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135433390_135434345	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr7	135441779	135442158	312631	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135441779_135442158	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135441779	135442158	312631	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135441779_135442158	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr7	135458714	135460541	312637	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135458714_135460541	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135458714	135460541	312637	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135458714_135460541	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr7	135473573	135474610	312641	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135473573_135474610	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135473573	135474610	312641	chr7	135361794	135610127	CNOT4	0	-	3903	0.0	chr7_135473573_135474610	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr7	135518931	135519827	312654	chr7	135361794	135610127	CNOT4	0	-	3903	3804.0	chr7_135518931_135519827	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135518931	135519827	312654	chr7	135361794	135610127	CNOT4	0	-	3903	3804.0	chr7_135518931_135519827	CNOT4	GRN_RUNX1
0.0	1.0	1.0	chr7	135536762	135537089	312658	chr7	135361794	135610127	CNOT4	0	-	3903	21635.0	chr7_135536762_135537089	CNOT4	GRN_CUX1
0.0	1.0	1.0	chr7	135536762	135537089	312658	chr7	135361794	135610127	CNOT4	0	-	3903	21635.0	chr7_135536762_135537089	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr7	135557238	135558793	312666	chr7	135361794	135610127	CNOT4	0	-	3903	42111.0	chr7_135557238_135558793	CNOT4	GRN_CUX1
0.0	0.0	1.0	chr7	135557238	135558793	312666	chr7	135361794	135610127	CNOT4	0	-	3903	42111.0	chr7_135557238_135558793	CNOT4	GRN_RUNX1
1.0	0.0	0.0	chr7	135598441	135598784	312676	chr7	135361794	135610127	CNOT4	0	-	3903	83314.0	chr7_135598441_135598784	CNOT4	GRN_CUX1
1.0	0.0	0.0	chr7	135598441	135598784	312676	chr7	135361794	135610127	CNOT4	0	-	3903	83314.0	chr7_135598441_135598784	CNOT4	GRN_RUNX1
0.0	0.0	1.0	chr8	97559848	97560464	327834	chr8	97543971	97727886	MTDH	0	+	27442	78507.0	chr8_97559848_97560464	MTDH	GRN_RUNX1
0.0	0.0	1.0	chr8	98437690	98437955	328022	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98437690_98437955	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98466449	98466789	328027	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98466449_98466789	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98470243	98471397	328028	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98470243_98471397	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98492709	98492928	328032	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98492709_98492928	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98513256	98514104	328034	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98513256_98514104	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98546871	98547477	328040	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98546871_98547477	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98574392	98574936	328044	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98574392_98574936	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98581053	98581510	328045	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98581053_98581510	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98605192	98606300	328049	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98605192_98606300	STK3	GRN_CUX1
1.0	0.0	0.0	chr8	98606597	98606984	328050	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98606597_98606984	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98725849	98727383	328059	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98725849_98727383	STK3	GRN_CUX1
1.0	0.0	0.0	chr8	98751060	98751738	328061	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98751060_98751738	STK3	GRN_CUX1
1.0	0.0	1.0	chr8	98796584	98797244	328070	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98796584_98797244	STK3	GRN_CUX1
1.0	1.0	0.0	chr8	98807239	98809307	328072	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98807239_98809307	STK3	GRN_CUX1
1.0	0.0	0.0	chr8	98824329	98826544	328077	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98824329_98826544	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98847161	98847706	328081	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98847161_98847706	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98926647	98927451	328101	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98926647_98927451	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	98943913	98946350	328106	chr8	98434150	99044329	STK3	0	-	35015	0.0	chr8_98943913_98946350	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	99011765	99014328	328117	chr8	98434150	99044329	STK3	0	-	35015	62436.0	chr8_99011765_99014328	STK3	GRN_CUX1
0.0	0.0	1.0	chr8	99033674	99035464	328118	chr8	98434150	99044329	STK3	0	-	35015	84345.0	chr8_99033674_99035464	STK3	GRN_CUX1
1.0	0.0	0.0	chr9	130625639	130626543	345094	chr9	130613880	130887675	ABL1	0	+	121	82337.0	chr9_130625639_130626543	ABL1	GRN_CUX1
0.0	0.0	1.0	chr9	130666781	130667520	345101	chr9	130613880	130887675	ABL1	0	+	121	41360.0	chr9_130666781_130667520	ABL1	GRN_CUX1
0.0	0.0	1.0	chr9	130692939	130694503	345106	chr9	130613880	130887675	ABL1	0	+	121	14377.0	chr9_130692939_130694503	ABL1	GRN_CUX1
0.0	0.0	1.0	chr9	130740173	130741138	345114	chr9	130613880	130887675	ABL1	0	+	121	0.0	chr9_130740173_130741138	ABL1	GRN_CUX1
0.0	0.0	1.0	chr9	130805116	130805743	345131	chr9	130613880	130887675	ABL1	0	+	121	0.0	chr9_130805116_130805743	ABL1	GRN_CUX1
1.0	1.0	0.0	chr9	137551070	137552588	346506	chr9	137519000	137836127	EHMT1	0	+	5699	61412.0	chr9_137551070_137552588	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137563895	137565197	346508	chr9	137519000	137836127	EHMT1	0	+	5699	48803.0	chr9_137563895_137565197	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137568569	137569201	346509	chr9	137519000	137836127	EHMT1	0	+	5699	44799.0	chr9_137568569_137569201	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137650156	137650981	346525	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137650156_137650981	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137657085	137657321	346526	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137657085_137657321	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137672883	137673093	346530	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137672883_137673093	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137694329	137695762	346536	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137694329_137695762	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137705496	137706159	346538	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137705496_137706159	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137744557	137744815	346549	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137744557_137744815	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137745424	137746267	346550	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137745424_137746267	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137757719	137758254	346551	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137757719_137758254	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr9	137828137	137829085	346566	chr9	137519000	137836127	EHMT1	0	+	5699	0.0	chr9_137828137_137829085	EHMT1	GRN_CUX1
0.0	0.0	1.0	chr10	11056829	11057610	36977	chr10	11005488	11205488	CELF2-AS2	0	-	3333	13930.0	chr10_11056829_11057610	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11066362	11066915	36980	chr10	11005488	11205488	CELF2-AS2	0	-	3333	4625.0	chr10_11066362_11066915	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11083606	11083971	36982	chr10	11005488	11205488	CELF2-AS2	0	-	3333	0.0	chr10_11083606_11083971	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11088189	11089044	36983	chr10	11005488	11205488	CELF2-AS2	0	-	3333	0.0	chr10_11088189_11089044	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11097736	11098857	36986	chr10	11005488	11205488	CELF2-AS2	0	-	3333	0.0	chr10_11097736_11098857	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11118312	11119094	36993	chr10	11005488	11205488	CELF2-AS2	0	-	3333	7824.0	chr10_11118312_11119094	CELF2-AS2	GRN_RUNX1
1.0	0.0	0.0	chr10	11140782	11142106	36999	chr10	11005488	11205488	CELF2-AS2	0	-	3333	30294.0	chr10_11140782_11142106	CELF2-AS2	GRN_RUNX1
1.0	1.0	0.0	chr10	11148809	11149783	37002	chr10	11005488	11205488	CELF2-AS2	0	-	3333	38321.0	chr10_11148809_11149783	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11162977	11163421	37004	chr10	11005488	11205488	CELF2-AS2	0	-	3333	52489.0	chr10_11162977_11163421	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11177615	11179093	37007	chr10	11005488	11205488	CELF2-AS2	0	-	3333	67127.0	chr10_11177615_11179093	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11191003	11193261	37009	chr10	11005488	11205488	CELF2-AS2	0	-	3333	80515.0	chr10_11191003_11193261	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	11197141	11197725	37010	chr10	11005488	11205488	CELF2-AS2	0	-	3333	86653.0	chr10_11197141_11197725	CELF2-AS2	GRN_RUNX1
0.0	0.0	1.0	chr10	12036156	12036522	37213	chr10	11920021	12143170	UPF2	0	-	37255	0.0	chr10_12036156_12036522	UPF2	GRN_RUNX1
1.0	1.0	0.0	chr10	12103210	12103612	37225	chr10	11920021	12143170	UPF2	0	-	37255	55040.0	chr10_12103210_12103612	UPF2	GRN_RUNX1
0.0	0.0	1.0	chr10	21810439	21811500	38886	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21810439_21811500	DNAJC1	GRN_CUX1
0.0	0.0	1.0	chr10	21810439	21811500	38886	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21810439_21811500	DNAJC1	GRN_RUNX1
0.0	0.0	1.0	chr10	21859624	21859944	38890	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21859624_21859944	DNAJC1	GRN_CUX1
0.0	0.0	1.0	chr10	21859624	21859944	38890	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21859624_21859944	DNAJC1	GRN_RUNX1
